ORPHAcode,Disorder,HPO_ID,HPO_Term,Frequency
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000483,Astigmatism,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000486,Strabismus,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000490,Deeply set eye,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000518,Cataract,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000637,Long palpebral fissure,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0000750,Delayed speech and language development,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001172,Abnormal thumb morphology,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001176,Large hands,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001707,Abnormal right ventricle morphology,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001762,Talipes equinovarus,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001833,Long foot,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001840,Metatarsus adductus,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0001847,Long hallux,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0002619,Varicose veins,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0002667,Nephroblastoma,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0002982,Tibial bowing,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0003298,Spina bifida occulta,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0011800,Midface retrusion,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0031069,Abnormal femoral torsion,Occasional (29-5%)
500095,Tall stature-intellectual disability-renal anomalies syndrome,HP:0100694,Tibial torsion,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000750,Delayed speech and language development,Very frequent (99-80%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001263,Global developmental delay,Very frequent (99-80%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001999,Abnormal facial shape,Very frequent (99-80%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0410263,Brain imaging abnormality,Very frequent (99-80%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000135,Hypogonadism,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000565,Esotropia,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000718,Aggressive behavior,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000729,Autistic behavior,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001249,Intellectual disability,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001250,Seizure,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001252,Hypotonia,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001288,Gait disturbance,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001319,Neonatal hypotonia,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001508,Failure to thrive,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002020,Gastroesophageal reflux,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002079,Hypoplasia of the corpus callosum,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002099,Asthma,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0004322,Short stature,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0007018,Attention deficit hyperactivity disorder,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0007082,Dilated third ventricle,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0008872,Feeding difficulties in infancy,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0012450,Chronic constipation,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0012762,Cerebral white matter atrophy,Frequent (79-30%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000028,Cryptorchidism,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000054,Micropenis,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000238,Hydrocephalus,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000248,Brachycephaly,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000252,Microcephaly,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000365,Hearing impairment,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000486,Strabismus,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000545,Myopia,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0000639,Nystagmus,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001344,Absent speech,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001357,Plagiocephaly,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001371,Flexion contracture,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001385,Hip dysplasia,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001558,Decreased fetal movement,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0001773,Short foot,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002028,Chronic diarrhea,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002033,Poor suck,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002119,Ventriculomegaly,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002360,Sleep abnormality,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002650,Scoliosis,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0002808,Kyphosis,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0004482,Relative macrocephaly,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0006970,Periventricular leukomalacia,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0008770,Obsessive-compulsive trait,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0010535,Sleep apnea,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0012166,Skin-picking,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0025160,Abnormal temper tantrums,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0025502,Overweight,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0100710,Impulsivity,Occasional (29-5%)
500055,Hao-Fountain syndrome due to 16p13.2 microdeletion,HP:0200055,Small hand,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0000505,Visual impairment,Very frequent (99-80%)
254930,Combined oxidative phosphorylation defect type 7,HP:0000648,Optic atrophy,Very frequent (99-80%)
254930,Combined oxidative phosphorylation defect type 7,HP:0003202,Skeletal muscle atrophy,Very frequent (99-80%)
254930,Combined oxidative phosphorylation defect type 7,HP:0000602,Ophthalmoplegia,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001123,Visual field defect,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001263,Global developmental delay,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001508,Failure to thrive,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001761,Pes cavus,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002313,Spastic paraparesis,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002355,Difficulty walking,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002395,Lower limb hyperreflexia,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002936,Distal sensory impairment,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0003477,Peripheral axonal neuropathy,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0003693,Distal amyotrophy,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0007256,Abnormal pyramidal sign,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0007340,Lower limb muscle weakness,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0031629,Impaired tandem gait,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0100543,Cognitive impairment,Frequent (79-30%)
254930,Combined oxidative phosphorylation defect type 7,HP:0000508,Ptosis,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0000639,Nystagmus,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001251,Ataxia,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001260,Dysarthria,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001283,Bulbar palsy,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001284,Areflexia,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0001349,Facial diplegia,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002079,Hypoplasia of the corpus callosum,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002376,Developmental regression,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002500,Abnormal cerebral white matter morphology,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002540,Inability to walk,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002590,Paralytic ileus,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0002943,Thoracic scoliosis,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0003380,Decreased number of peripheral myelinated nerve fibers,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0003484,Upper limb muscle weakness,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0005216,Impaired mastication,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0007641,Dyschromatopsia,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0008947,Infantile muscular hypotonia,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0011471,Gastrostomy tube feeding in infancy,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0012696,Abnormal thalamic MRI signal intensity,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0012707,Elevated brain lactate level by MRS,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0012747,Abnormal brainstem MRI signal intensity,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0020049,Exodeviation,Occasional (29-5%)
254930,Combined oxidative phosphorylation defect type 7,HP:0200136,Oral-pharyngeal dysphagia,Occasional (29-5%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0000028,Cryptorchidism,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0000280,Coarse facial features,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0000294,Low anterior hairline,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0000350,Small forehead,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0000666,Horizontal nystagmus,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0001131,Corneal dystrophy,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0007957,Corneal opacity,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0008707,Absent scrotum,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0008729,Absence of labia majora,Very frequent (99-80%)
495875,Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,HP:0011229,Broad eyebrow,Very frequent (99-80%)
