clase_id,clase,ORPHAcode,nombre_enfermedad
156,Rare genetic diseases,400011,Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
156,Rare genetic diseases,400018,Rare female infertility due to adrenal disorder of genetic origin
156,Rare genetic diseases,400022,Rare female infertility due to an anomaly of ovarian function of genetic origin
156,Rare genetic diseases,400025,Female infertility due to an implantation defect of genetic origin
156,Rare genetic diseases,401764,Pancytopenia-developmental delay syndrome
194,Rare hematological diseases,401764,Pancytopenia-developmental delay syndrome
233,Rare transplant-related disorders,401764,Pancytopenia-developmental delay syndrome
156,Rare genetic diseases,401768,Proximal myopathy with extrapyramidal signs
181,Rare neurological diseases,401768,Proximal myopathy with extrapyramidal signs
156,Rare genetic diseases,401777,Optic atrophy-intellectual disability syndrome
181,Rare neurological diseases,401777,Optic atrophy-intellectual disability syndrome
189,Rare ophthalmic disorders,401777,Optic atrophy-intellectual disability syndrome
156,Rare genetic diseases,401780,Autosomal recessive spastic paraplegia type 61
181,Rare neurological diseases,401780,Autosomal recessive spastic paraplegia type 61
156,Rare genetic diseases,401785,Autosomal recessive spastic paraplegia type 62
181,Rare neurological diseases,401785,Autosomal recessive spastic paraplegia type 62
156,Rare genetic diseases,401795,Autosomal recessive spastic paraplegia type 59
181,Rare neurological diseases,401795,Autosomal recessive spastic paraplegia type 59
156,Rare genetic diseases,401800,Autosomal recessive spastic paraplegia type 60
181,Rare neurological diseases,401800,Autosomal recessive spastic paraplegia type 60
156,Rare genetic diseases,401805,Autosomal recessive spastic paraplegia type 63
181,Rare neurological diseases,401805,Autosomal recessive spastic paraplegia type 63
156,Rare genetic diseases,401810,Autosomal recessive spastic paraplegia type 64
181,Rare neurological diseases,401810,Autosomal recessive spastic paraplegia type 64
156,Rare genetic diseases,401815,Autosomal recessive spastic paraplegia type 66
181,Rare neurological diseases,401815,Autosomal recessive spastic paraplegia type 66
150,Rare inborn errors of metabolism,401820,Autosomal recessive spastic paraplegia type 67
156,Rare genetic diseases,401820,Autosomal recessive spastic paraplegia type 67
181,Rare neurological diseases,401820,Autosomal recessive spastic paraplegia type 67
156,Rare genetic diseases,401830,Autosomal recessive spastic paraplegia type 69
181,Rare neurological diseases,401830,Autosomal recessive spastic paraplegia type 69
156,Rare genetic diseases,401835,Autosomal recessive spastic paraplegia type 70
181,Rare neurological diseases,401835,Autosomal recessive spastic paraplegia type 70
156,Rare genetic diseases,401840,Autosomal recessive spastic paraplegia type 71
181,Rare neurological diseases,401840,Autosomal recessive spastic paraplegia type 71
156,Rare genetic diseases,401849,Autosomal spastic paraplegia type 72
181,Rare neurological diseases,401849,Autosomal spastic paraplegia type 72
150,Rare inborn errors of metabolism,401854,Lipoic acid biosynthesis defect
156,Rare genetic diseases,401854,Lipoic acid biosynthesis defect
150,Rare inborn errors of metabolism,401859,Lipoic acid synthetase deficiency
156,Rare genetic diseases,401859,Lipoic acid synthetase deficiency
181,Rare neurological diseases,401859,Lipoic acid synthetase deficiency
150,Rare inborn errors of metabolism,401862,Lipoyl transferase 1 deficiency
156,Rare genetic diseases,401862,Lipoyl transferase 1 deficiency
150,Rare inborn errors of metabolism,401866,Childhood-onset spasticity with hyperglycinemia
156,Rare genetic diseases,401866,Childhood-onset spasticity with hyperglycinemia
181,Rare neurological diseases,401866,Childhood-onset spasticity with hyperglycinemia
150,Rare inborn errors of metabolism,401869,Multiple mitochondrial dysfunctions syndrome type 1
156,Rare genetic diseases,401869,Multiple mitochondrial dysfunctions syndrome type 1
181,Rare neurological diseases,401869,Multiple mitochondrial dysfunctions syndrome type 1
150,Rare inborn errors of metabolism,401874,Multiple mitochondrial dysfunctions syndrome type 2
156,Rare genetic diseases,401874,Multiple mitochondrial dysfunctions syndrome type 2
181,Rare neurological diseases,401874,Multiple mitochondrial dysfunctions syndrome type 2
156,Rare genetic diseases,401901,Huntington disease-like syndrome due to C9ORF72 expansions
181,Rare neurological diseases,401901,Huntington disease-like syndrome due to C9ORF72 expansions
152,Rare gastroenterological diseases,401911,AXIN2-related attenuated familial adenomatous polyposis
156,Rare genetic diseases,401911,AXIN2-related attenuated familial adenomatous polyposis
202,Rare neoplastic diseases,401911,AXIN2-related attenuated familial adenomatous polyposis
233,Rare transplant-related disorders,401911,AXIN2-related attenuated familial adenomatous polyposis
183,Rare hepatic diseases,401920,Fibrolamellar hepatocellular carcinoma
202,Rare neoplastic diseases,401920,Fibrolamellar hepatocellular carcinoma
233,Rare transplant-related disorders,401920,Fibrolamellar hepatocellular carcinoma
234,Classification of pediatric cancer (functional),401920,Fibrolamellar hepatocellular carcinoma
147,Rare developmental anomalies during embryogenesis,401923,9q31.1q31.3 microdeletion syndrome
156,Rare genetic diseases,401923,9q31.1q31.3 microdeletion syndrome
181,Rare neurological diseases,401923,9q31.1q31.3 microdeletion syndrome
147,Rare developmental anomalies during embryogenesis,401935,14q24.1q24.3 microdeletion syndrome
156,Rare genetic diseases,401935,14q24.1q24.3 microdeletion syndrome
181,Rare neurological diseases,401935,14q24.1q24.3 microdeletion syndrome
147,Rare developmental anomalies during embryogenesis,401942,Familial median cleft of the upper and lower lips
156,Rare genetic diseases,401942,Familial median cleft of the upper and lower lips
209,Rare surgical maxillo-facial diseases,401942,Familial median cleft of the upper and lower lips
152,Rare gastroenterological diseases,401945,Moyamoya disease with early-onset achalasia
156,Rare genetic diseases,401945,Moyamoya disease with early-onset achalasia
181,Rare neurological diseases,401945,Moyamoya disease with early-onset achalasia
150,Rare inborn errors of metabolism,401948,Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency
156,Rare genetic diseases,401948,Hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency
156,Rare genetic diseases,401953,Episodic ataxia with slurred speech
181,Rare neurological diseases,401953,Episodic ataxia with slurred speech
147,Rare developmental anomalies during embryogenesis,401959,Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome
156,Rare genetic diseases,401959,Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome
181,Rare neurological diseases,401959,Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome
156,Rare genetic diseases,401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons
181,Rare neurological diseases,401964,Autosomal dominant Charcot-Marie-Tooth disease type 2 with giant axons
147,Rare developmental anomalies during embryogenesis,401973,MEND syndrome
150,Rare inborn errors of metabolism,401973,MEND syndrome
156,Rare genetic diseases,401973,MEND syndrome
181,Rare neurological diseases,401973,MEND syndrome
147,Rare developmental anomalies during embryogenesis,401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type"
156,Rare genetic diseases,401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type"
199,Rare bone diseases,401979,"Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type"
147,Rare developmental anomalies during embryogenesis,401986,1p31p32 microdeletion syndrome
156,Rare genetic diseases,401986,1p31p32 microdeletion syndrome
181,Rare neurological diseases,401986,1p31p32 microdeletion syndrome
156,Rare genetic diseases,401993,Cold-induced sweating syndrome-hyperthermia spectrum
181,Rare neurological diseases,401993,Cold-induced sweating syndrome-hyperthermia spectrum
156,Rare genetic diseases,401996,Karyomegalic interstitial nephritis
188,Rare renal diseases,401996,Karyomegalic interstitial nephritis
233,Rare transplant-related disorders,401996,Karyomegalic interstitial nephritis
156,Rare genetic diseases,402003,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering
187,Rare skin diseases,402003,Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering
187,Rare skin diseases,402007,Lichen myxedematosus
194,Rare hematological diseases,402014,Acute myeloid leukemia with t(6;9)(p23;q34)
202,Rare neoplastic diseases,402014,Acute myeloid leukemia with t(6;9)(p23;q34)
233,Rare transplant-related disorders,402014,Acute myeloid leukemia with t(6;9)(p23;q34)
234,Classification of pediatric cancer (functional),402014,Acute myeloid leukemia with t(6;9)(p23;q34)
194,Rare hematological diseases,402017,Acute myeloid leukemia with t(9;11)(p22;q23)
202,Rare neoplastic diseases,402017,Acute myeloid leukemia with t(9;11)(p22;q23)
233,Rare transplant-related disorders,402017,Acute myeloid leukemia with t(9;11)(p22;q23)
234,Classification of pediatric cancer (functional),402017,Acute myeloid leukemia with t(9;11)(p22;q23)
194,Rare hematological diseases,402020,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)
202,Rare neoplastic diseases,402020,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)
233,Rare transplant-related disorders,402020,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)
234,Classification of pediatric cancer (functional),402020,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)
194,Rare hematological diseases,402023,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
202,Rare neoplastic diseases,402023,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
233,Rare transplant-related disorders,402023,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
234,Classification of pediatric cancer (functional),402023,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
194,Rare hematological diseases,402026,Acute myeloid leukemia with NPM1 somatic mutations
202,Rare neoplastic diseases,402026,Acute myeloid leukemia with NPM1 somatic mutations
233,Rare transplant-related disorders,402026,Acute myeloid leukemia with NPM1 somatic mutations
234,Classification of pediatric cancer (functional),402026,Acute myeloid leukemia with NPM1 somatic mutations
152,Rare gastroenterological diseases,402029,Primary eosinophilic gastrointestinal disease
152,Rare gastroenterological diseases,402035,Eosinophilic colitis
147,Rare developmental anomalies during embryogenesis,402041,Autosomal recessive distal renal tubular acidosis
156,Rare genetic diseases,402041,Autosomal recessive distal renal tubular acidosis
188,Rare renal diseases,402041,Autosomal recessive distal renal tubular acidosis
200,Rare otorhinolaryngological diseases,402041,Autosomal recessive distal renal tubular acidosis
233,Rare transplant-related disorders,402041,Autosomal recessive distal renal tubular acidosis
147,Rare developmental anomalies during embryogenesis,402075,Familial bicuspid aortic valve
148,Rare cardiac malformations,402075,Familial bicuspid aortic valve
156,Rare genetic diseases,402075,Familial bicuspid aortic valve
186,Rare surgical thoracic diseases,402075,Familial bicuspid aortic valve
198,Rare circulatory system diseases,402075,Familial bicuspid aortic valve
156,Rare genetic diseases,402082,Progressive myoclonic epilepsy type 5
181,Rare neurological diseases,402082,Progressive myoclonic epilepsy type 5
147,Rare developmental anomalies during embryogenesis,402364,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
156,Rare genetic diseases,402364,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
181,Rare neurological diseases,402364,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
183,Rare hepatic diseases,402823,Hepatitis delta
